,mass,year,reclat,reclong,log(mass)
4463,42.68,1988,-72.0,26.0,1.6302244107524322
4464,19.88,1988,-72.0,26.0,1.2984163800612945
4465,103.21,1988,-72.0,26.0,2.013721778051063
4466,30.2,1988,-72.0,26.0,1.4800069429571505
4467,10.3,1988,-72.0,26.0,1.0128372247051722
4468,138.11,1988,-72.0,26.0,2.140225125266448
4469,28.9,1988,-72.0,26.0,1.4608978427565478
4470,107.29,1988,-72.0,26.0,2.0305592452911556
4471,195.62,1988,-72.0,26.0,2.2914132545702146
4472,125.88,1988,-72.0,26.0,2.0999567342411827
4473,21.98,1988,-72.0,26.0,1.3420276880874717
4474,11.59,1988,-72.0,26.0,1.064083435963596
4475,664.58,1988,-72.0,26.0,2.822547267396598
4476,519.1,1988,-72.0,26.0,2.7152510288788494
4477,252.59,1988,-72.0,26.0,2.4024161529066195
4478,166.52,1988,-72.0,26.0,2.2214664022147397
4479,44.12,1988,-72.0,26.0,1.644635503768153
4480,14.33,1988,-72.0,26.0,1.1562461903973444
4481,23.55,1988,-72.0,26.0,1.371990911464915
4482,22.36,1988,-72.0,26.0,1.3494717992143856
4483,170.48,1988,-72.0,26.0,2.2316734367061457
4484,894.8,1988,-72.0,26.0,2.951725975424592
4485,33.11,1988,-72.0,26.0,1.5199591807520685
4486,547.38,1988,-72.0,26.0,2.738288925247438
4487,36.64,1988,-72.0,26.0,1.5639554649958127
4488,31.16,1988,-72.0,26.0,1.4935974490005268
4489,10.45,1988,-72.0,26.0,1.0191162904470727
4490,13.32,1988,-72.0,26.0,1.1245042248342823
4491,39.73,1988,-72.0,26.0,1.5991185650553628
4492,47.74,1988,-72.0,26.0,1.6788824146707357
4493,49.81,1988,-72.0,26.0,1.6973165417323834
4494,20.89,1988,-72.0,26.0,1.3199384399803087
4495,23.85,1988,-72.0,26.0,1.3774883833761327
4496,40.09,1988,-72.0,26.0,1.6030360562505217
4497,188.02,1988,-72.0,26.0,2.274204048346953
4498,12.4,1988,-72.0,26.0,1.0934216851622351
4499,13.3,1988,-72.0,26.0,1.1238516409670858
4500,20.73,1988,-72.0,26.0,1.316599302093861
4501,15.64,1988,-72.0,26.0,1.1942367487238292
4502,14.45,1988,-72.0,26.0,1.1598678470925667
4503,10.61,1988,-72.0,26.0,1.0257153839013406
4504,79.92,1988,-72.0,26.0,1.9026554752179259
4505,33.04,1988,-72.0,26.0,1.5190400386483447
4506,274.09,1988,-72.0,26.0,2.4378931908695134
4507,37.12,1988,-72.0,26.0,1.5696079675468244
4508,31.56,1988,-72.0,26.0,1.4991369945373827
4509,9.12,1988,-72.0,26.0,0.9599948383284161
4510,31.08,1988,-72.0,26.0,1.4924810101288766
4511,76.47,1988,-72.0,26.0,1.88349109018893
4512,102.13,1988,-72.0,26.0,2.0091533319077084
4513,50.86,1988,-72.0,26.0,1.70637635583969
4514,99.82,1988,-72.0,26.0,1.9992175655301037
4515,113.84,1988,-72.0,26.0,2.056294887076228
4516,56.61,1988,-72.0,26.0,1.7528931548845939
4517,19.03,1988,-72.0,26.0,1.2794387882870204
4518,11.63,1988,-72.0,26.0,1.0655797147284485
4519,59.83,1988,-72.0,26.0,1.7769190028420465
4520,13.07,1988,-72.0,26.0,1.1162755875805443
4521,230.06,1988,-72.0,26.0,2.3618411154553267
4522,201.05,1988,-72.0,26.0,2.3033040774389297
4523,20.07,1988,-72.0,26.0,1.3025473724874856
4524,32.97,1988,-72.0,26.0,1.518118947143153
4525,122.39,1988,-72.0,26.0,2.0877459347847336
4526,45.54,1988,-72.0,26.0,1.658393026279124
4527,19.79,1988,-72.0,26.0,1.2964457942063963
4528,13.46,1988,-72.0,26.0,1.129045059887958
4529,267.94,1988,-72.0,26.0,2.428037553035308
4530,947.84,1988,-72.0,26.0,2.9767350325050956
4531,24.62,1988,-72.0,26.0,1.3912880485952974
4532,29.42,1988,-72.0,26.0,1.4686426683915113
4533,33.27,1988,-72.0,26.0,1.5220528008688226
4534,105.25,1988,-72.0,26.0,2.022222104507706
4535,26.96,1988,-72.0,26.0,1.4307198878632823
4536,50.08,1988,-72.0,26.0,1.6996643202023733
4537,24.35,1988,-72.0,26.0,1.3864989655506532
4538,69.93,1988,-72.0,26.0,1.8446635282402393
4539,127.18,1988,-72.0,26.0,2.1044188206475947
4540,44.9,1988,-72.0,26.0,1.6522463410033232
4541,21.89,1988,-72.0,26.0,1.3402457615679317
4542,32.06,1988,-72.0,26.0,1.5059635180181261
4543,13.57,1988,-72.0,26.0,1.132579847659737
4544,530.84,1988,-72.0,26.0,2.724963640501287
4545,23.09,1988,-72.0,26.0,1.3634239329171762
4546,124.95,1988,-72.0,26.0,2.096736260462469
4547,916.75,1988,-72.0,26.0,2.9622509186326402
4548,37.06,1988,-72.0,26.0,1.5689054149828787
4549,28.48,1988,-72.0,26.0,1.4545399849648188
4550,72.47,1988,-72.0,26.0,1.8601582613182783
4551,115.54,1988,-72.0,26.0,2.0627323632053938
4552,166.55,1988,-72.0,26.0,2.2215446370271956
4553,13.57,1988,-72.0,26.0,1.132579847659737
4554,25.24,1988,-72.0,26.0,1.4020893505720966
4555,15.2,1988,-72.0,26.0,1.1818435879447726
4556,11.94,1988,-72.0,26.0,1.0770043267933502
4557,10.57,1988,-72.0,26.0,1.0240749873074262
4558,180.08,1988,-72.0,26.0,2.2554654819924638
4559,46.75,1988,-72.0,26.0,1.6697816152085365
4560,16.94,1988,-72.0,26.0,1.2289134059946882
4561,442.12,1988,-72.83333,24.5,2.6455401613505134
4562,42.47,1988,-72.0,26.0,1.6280822609906795
4563,14.25,1988,-72.0,26.0,1.153814864344529
4564,81.93,1988,-72.0,26.0,1.9134429548593959
4565,32.7,1988,-72.0,26.0,1.5145477526602862
4566,11.51,1988,-72.0,26.0,1.0610753236297918
4567,30.99,1988,-72.0,26.0,1.491221576239283
4568,53.49,1988,-72.0,26.0,1.728272597895017
4569,17.96,1988,-72.0,26.0,1.2543063323312855
4570,608.73,1988,-72.0,26.0,2.7844247055864275
4571,524.99,1988,-72.0,26.0,2.7201510310513264
4572,1079.28,1988,-72.0,26.0,3.033134129279548
4573,310.0,1988,-72.0,26.0,2.4913616938342726
4574,51.95,1988,-72.0,26.0,1.7155855518931962
4575,12.22,1988,-72.0,26.0,1.0870712059065355
4576,450.61,1988,-72.0,26.0,2.6538008254185024
4577,207.67,1988,-72.0,26.0,2.3173737629025317
4578,474.75,1988,-72.0,26.0,2.6764649734090553
4579,44.43,1988,-72.0,26.0,1.647676313240871
4580,55.24,1988,-72.0,26.0,1.7422536699065936
4581,59.03,1988,-72.0,26.0,1.7710727832211948
4582,100.53,1988,-72.0,26.0,2.002295682554934
4583,496.56,1988,-72.0,26.0,2.6959717323773407
4584,20.69,1988,-72.0,26.0,1.3157604906657345
4585,445.32,1988,-72.0,26.0,2.648672200396408
4586,8121.0,1988,-72.0,26.0,3.909609510490169
4587,52.66,1988,-72.0,26.0,1.7214808547700493
4588,880.57,1988,-72.0,26.0,2.9447638854655542
4589,272.39,1988,-72.0,26.0,2.4351911596851776
4590,964.65,1988,-72.0,26.0,2.984369768638449
4591,448.78,1988,-72.0,26.0,2.652033494230325
4592,32.57,1988,-72.0,26.0,1.5128177585648732
4593,76.37,1988,-72.0,26.0,1.8829227906025987
4594,410.04,1988,-72.0,26.0,2.612826224846388
4595,768.89,1988,-72.0,26.0,2.8858642126101612
4596,820.52,1988,-72.0,26.0,2.914089171353498
4597,360.97,1988,-72.0,26.0,2.557471109451776
4598,373.68,1988,-72.0,26.0,2.572499854279726
4599,138.69,1988,-72.0,26.0,2.1420451481577443
4600,31.21,1988,-72.0,26.0,1.4942937686653328
4601,45.29,1988,-72.0,26.0,1.6560023206829573
4602,32.022,1988,-72.0,26.0,1.5054484531872312
4603,23.74,1988,-72.0,26.0,1.3754807146185724
4604,27.64,1988,-72.0,26.0,1.4415380387021608
4605,794.29,1988,-72.0,26.0,2.8999790948770285
4606,336.48,1988,-72.0,26.0,2.5269592553422457
4607,154.76,1988,-72.0,26.0,2.189658721049207
4608,182.13,1988,-72.0,26.0,2.2603814875926114
4609,641.0,1988,-72.0,26.0,2.8068580295188172
4610,36.11,1988,-72.0,26.0,1.5576274884268266
4611,156.77,1988,-72.0,26.0,2.1952629583420618
4612,296.96,1988,-72.0,26.0,2.472697954538768
4613,1688.57,1988,-72.0,26.0,3.2275190691074047
4614,58.86,1988,-72.0,26.0,1.7698202577635922
4615,108.62,1988,-72.0,26.0,2.0359097984566086
4616,156.56,1988,-72.0,26.0,2.1946808126499446
4617,649.23,1988,-72.0,26.0,2.8123985797515916
4618,761.68,1988,-72.0,26.0,2.881772552148888
4619,456.69,1988,-72.0,26.0,2.6596215020988625
4620,32.84,1988,-72.0,26.0,1.5164031484474032
4621,520.52,1988,-72.0,26.0,2.716437421114118
4622,97.08,1988,-72.0,26.0,1.9871297676598971
4623,224.08,1988,-72.0,26.0,2.350403095815512
4624,3078.02,1988,-72.0,26.0,3.48827143741275
4625,264.83,1988,-72.0,26.0,2.422967180527763
4626,76.86,1988,-72.0,26.0,1.8857003801283299
4627,210.06,1988,-72.0,26.0,2.3223433611486763
4628,218.3,1988,-72.0,26.0,2.339053735709139
4629,55.57,1988,-72.0,26.0,1.7448403967853792
4630,80.36,1988,-72.0,26.0,1.9050399280762116
4631,39.62,1988,-72.0,26.0,1.5979144712025282
4632,58.87,1988,-72.0,26.0,1.769894035812169
4633,51.53,1988,-72.0,26.0,1.7120601424610749
4634,130.71,1988,-72.0,26.0,2.1163088146554165
4635,40.76,1988,-72.0,26.0,1.6102341753343887
4636,13.23,1988,-72.0,26.0,1.121559844187501
4637,1279.71,1988,-72.0,26.0,3.1071115636563373
4638,52.54,1988,-72.0,26.0,1.7204900684500515
4639,1024.01,1988,-72.0,26.0,3.0103041977761533
4640,35.12,1988,-72.0,26.0,1.5455545072340648
4641,14.75,1988,-72.0,26.0,1.1687920203141817
4642,118.87,1988,-72.0,26.0,2.0750722627061187
4643,171.3,1988,-72.0,26.0,2.2337573629655103
4644,1343.04,1988,-72.0,26.0,3.128088947531396
4645,571.61,1988,-72.0,26.0,2.757099817926543
4646,1182.89,1988,-72.0,26.0,3.072944360338683
4647,20.56,1988,-72.0,26.0,1.3130231103232382
4648,64.04,1988,-72.0,26.0,1.806451323247262
4649,248.62,1988,-72.0,26.0,2.395536062118436
4650,317.16,1988,-72.0,26.0,2.5012784091793354
4651,178.87,1988,-72.0,26.0,2.252537506990004
4652,86.7,1988,-72.0,26.0,1.9380190974762104
4653,27.58,1988,-72.0,26.0,1.4405942618398309
4654,19.62,1988,-72.0,26.0,1.2926990030439298
4655,82.33,1988,-72.0,26.0,1.9155581154115204
4656,44.28,1988,-72.0,26.0,1.646207612206685
4657,177.22,1988,-72.0,26.0,2.2485127322208998
4658,216.37,1988,-72.0,26.0,2.3351970450775617
4659,116.48,1988,-72.0,26.0,2.066251361968962
4660,113.37,1988,-72.0,26.0,2.054498146636677
4661,81.9,1988,-72.0,26.0,1.9132839017604184
4662,83.28,1988,-72.0,26.0,1.9205407165024797
4663,87.49,1988,-72.0,26.0,1.9419584165308137
4664,32.48,1988,-72.0,26.0,1.5116160205691376
4665,212.66,1988,-72.0,26.0,2.327685809541024
4666,2569.0,1988,-72.0,26.0,3.4097641042663462
4667,72.03,1988,-72.0,26.0,1.8575134147766899
4668,19.27,1988,-72.0,26.0,1.284881714655453
4669,32.59,1988,-72.0,26.0,1.5130843604651443
4670,51.3,1988,-72.0,26.0,1.7101173651118162
4671,148.58,1988,-72.0,26.0,2.171960354012677
4672,40.81,1988,-72.0,26.0,1.610766594773271
4673,137.08,1988,-72.0,26.0,2.136974095757829
4674,2095.0,1988,-72.0,26.0,3.3211840273023143
4675,365.95,1988,-72.0,26.0,2.563421751494202
4676,897.06,1988,-72.0,26.0,2.952821491870691
4677,174.58,1988,-72.0,26.0,2.2419944891567805
4678,25.74,1988,-72.0,26.0,1.4106085425683679
4679,87.58,1988,-72.0,26.0,1.9424049408561068
4680,10.23,1988,-72.0,26.0,1.0098756337121602
4681,558.594,1988,-72.0,26.0,2.747096266522727
4682,241.66,1988,-72.0,26.0,2.3832047711486477
4683,6567.0,1988,-72.0,26.0,3.8173670162875943
4684,957.99,1988,-72.0,26.0,2.981360975709561
4685,103.46,1988,-72.0,26.0,2.0147724740730637
4686,907.87,1988,-72.0,26.0,2.9580236653441574
4687,274.2,1988,-72.0,26.0,2.438067450453494
4688,84.79,1988,-72.0,26.0,1.928344635264862
4689,23.77,1988,-72.0,26.0,1.3760291817281802
4690,202.53,1988,-72.0,26.0,2.306489362708483
4691,67.65,1988,-72.0,26.0,1.8302678009336417
4692,144.37,1988,-72.0,26.0,2.159476956474234
4693,601.44,1988,-72.0,26.0,2.7791923083697374
4694,332.82,1988,-72.0,26.0,2.5222094162624793
4695,1625.0,1988,-72.0,26.0,3.210853365314893
4696,62.5,1988,-72.0,26.0,1.7958800173440752
4697,111.18,1988,-72.0,26.0,2.0460266697025413
4698,69.16,1988,-72.0,26.0,1.839854984601885
4699,306.84,1988,-72.0,26.0,2.4869119740739603
4700,832.92,1988,-72.0,26.0,2.9206032904499843
4701,31.37,1988,-72.0,26.0,1.496514518697745
4702,55.38,1988,-72.0,26.0,1.7433529514095558
4703,42.11,1988,-72.0,26.0,1.624385241420265
4704,100.05,1988,-72.0,26.0,2.00021709297223
4705,170.4,1988,-72.0,26.0,2.2314695904306814
4706,84.03,1988,-72.0,26.0,1.9244343635432306
4707,11.84,1988,-72.0,26.0,1.073351702386901
4708,59.8,1988,-72.0,26.0,1.7767011839884108
4709,190.85,1988,-72.0,26.0,2.2806921642851177
4710,19.22,1988,-72.0,26.0,1.2837533833325265
4711,153.62,1988,-72.0,26.0,2.186447760774917
4712,58.24,1988,-72.0,26.0,1.7652213663049807
4713,41.69,1988,-72.0,26.0,1.6200318951262973
4714,92.26,1988,-72.0,26.0,1.9650134502722478
4715,69.96,1988,-72.0,26.0,1.844849800806639
4716,486.93,1988,-72.0,26.0,2.6874665324696823
4717,104.65,1988,-72.0,26.0,2.0197392326747052
4718,71.8,1988,-72.0,26.0,1.8561244442423004
4719,32.4,1988,-72.0,26.0,1.510545010206612
4720,264.58,1988,-72.0,26.0,2.42255701211936
4721,92.31,1988,-72.0,26.0,1.9652487509671208
4722,66.13,1988,-72.0,26.0,1.8203985227039816
4723,79.66,1988,-72.0,26.0,1.901240302073309
4724,64.29,1988,-72.0,26.0,1.8081434257614912
4725,528.12,1988,-72.0,26.0,2.72273261461057
4726,141.25,1988,-72.0,26.0,2.149988456491476
4727,23.88,1988,-72.0,26.0,1.3780343224573315
4728,11.62,1988,-72.0,26.0,1.065206128054312
4729,28.54,1988,-72.0,26.0,1.455453968778628
4730,40.0,1988,-72.0,26.0,1.6020599913279623
4731,26.54,1988,-72.0,26.0,1.4239009185284166
4732,49.03,1988,-72.0,26.0,1.6904618932461783
4733,154.06,1988,-72.0,26.0,2.187689893525184
4734,30.24,1988,-72.0,26.0,1.4805817868291689
4735,89.3,1988,-72.0,26.0,1.9508514588885464
4736,24.95,1988,-72.0,26.0,1.3970705499594087
4737,58.77,1988,-72.0,26.0,1.7691556907143988
4738,26.33,1988,-72.0,26.0,1.420450859106068
4739,10.1,1988,-72.0,26.0,1.0043213737826426
4740,62.25,1988,-72.0,26.0,1.794139355767774
4741,263.57,1988,-72.0,26.0,2.4208959765748124
4742,26.04,1988,-72.0,26.0,1.4156409798961542
4743,307.0,1988,-72.0,26.0,2.4871383754771865
4744,33.91,1988,-72.0,26.0,1.5303277897780863
4745,393.47,1988,-72.0,26.0,2.5949116253071947
4746,18.86,1988,-72.0,26.0,1.2755416884013095
4747,957.42,1988,-72.0,26.0,2.9811024954238863
4748,38.72,1988,-72.0,26.0,1.587935348636356
4749,3327.0,1988,-72.0,26.0,3.5220528008688223
4750,1650.55,1988,-72.0,26.0,3.2176286849190965
4751,731.29,1988,-72.0,26.0,2.864089634719868
4752,400.9,1988,-72.0,26.0,2.6030360562505215
4753,810.36,1988,-72.0,26.0,2.9086779957678073
4754,120.3,1988,-72.0,26.0,2.0802656273398448
4755,7.95,1988,-72.0,26.0,0.9003671286564703
4756,35.73,1988,-72.0,26.0,1.55303301620244
4757,16.54,1988,-72.0,26.0,1.2185355052165279
4758,10147.0,1988,-72.0,26.0,4.006337660374551
4759,89.02,1988,-72.0,26.0,1.9494875899465036
4760,171.9,1988,-72.0,26.0,2.2352758766870524
4761,38.62,1988,-72.0,26.0,1.586812269443376
4762,123.43,1988,-72.0,26.0,2.0914207289920514
4763,1071.19,1988,-72.0,26.0,3.029866509704951
4764,144.89,1988,-72.0,26.0,2.161038412422962
4765,14.87,1988,-72.0,26.0,1.1723109685219542
4766,92.7,1988,-72.0,26.0,1.967079734144497
4767,36.46,1988,-72.0,26.0,1.5618166643189575
4768,152.48,1988,-72.0,26.0,2.1832128832942512
4769,33.47,1988,-72.0,26.0,1.524655712357777
4770,201.75,1988,-72.0,26.0,2.304813543394108
4771,305.31,1988,-72.0,26.0,2.4847410292370657
4772,851.63,1988,-72.0,26.0,2.9302509517387767
4773,639.33,1988,-72.0,26.0,2.805725083799998
4774,375.5,1988,-72.0,26.0,2.5746099413401873
4775,1131.49,1988,-72.0,26.0,3.0536507200547685
4776,43.36,1988,-72.0,26.0,1.6370892735303304
4777,305.97,1988,-72.0,26.0,2.4856788465039092
4778,833.23,1988,-72.0,26.0,2.920764898097487
4779,89.96,1988,-72.0,26.0,1.9540494467635945
4780,83.06,1988,-72.0,26.0,1.9193919267738593
4781,10.11,1988,-72.0,26.0,1.0047511555910011
4782,18.92,1988,-72.0,26.0,1.276921132065774
4783,24.63,1988,-72.0,26.0,1.3914644118391033
4784,45.21,1988,-72.0,26.0,1.6552345070342942
4785,32.11,1988,-72.0,26.0,1.5066403055665025
4786,47.24,1988,-72.0,26.0,1.6743098889414771
4787,567.67,1988,-72.0,26.0,2.7540959434085686
4788,60.66,1988,-72.0,26.0,1.7829024059746448
4789,230.6,1988,-72.0,26.0,2.36285930295868
4790,41.85,1988,-72.0,26.0,1.6216954623292787
4791,3547.0,1988,-72.0,26.0,3.549861188471943
4792,256.61,1988,-72.0,26.0,2.4092735766694493
4793,1115.45,1988,-72.0,26.0,3.0474501078240084
4794,107.44,1988,-72.0,26.0,2.031165999660659
4795,1446.84,1988,-72.0,26.0,3.1604205069593223
4796,10.17,1988,-72.0,26.0,1.0073209529227445
4797,273.4,1988,-72.0,26.0,2.4367985102318035
4798,335.19,1988,-72.0,26.0,2.52529105348568
4799,328.29,1988,-72.0,26.0,2.5162576539417576
4800,51.63,1988,-72.0,26.0,1.7129021250472227
4801,72.83,1988,-72.0,26.0,1.8623103099542704
4802,280.55,1988,-72.0,26.0,2.448010273039476
4803,123.35,1988,-72.0,26.0,2.091139153825755
4804,142.28,1988,-72.0,26.0,2.1531438565137426
4805,303.89,1988,-72.0,26.0,2.4827164091412324
4806,383.92,1988,-72.0,26.0,2.584240736924365
4807,212.85,1988,-72.0,26.0,2.328073654513155
4808,149.88,1988,-72.0,26.0,2.1757436844217604
4809,2504.0,1988,-72.0,26.0,3.398634324538392
4810,27.7,1988,-72.0,26.0,1.4424797690644486
4811,58.14,1988,-72.0,26.0,1.764475027434409
4812,90.7,1988,-72.0,26.0,1.9576072870600953
4813,15.82,1988,-72.0,26.0,1.1992064791616577
4814,492.3,1988,-72.0,26.0,2.6922298357727557
4815,250.83,1988,-72.0,26.0,2.399379478152629
4816,83.16,1988,-72.0,26.0,1.9199144806594315
4817,136.94,1988,-72.0,26.0,2.1365303235313
4818,63.59,1988,-72.0,26.0,1.8033888249836134
4819,869.7,1988,-72.0,26.0,2.9393694700746598
4820,213.51,1988,-72.0,26.0,2.3294182205465876
4821,40.19,1988,-72.0,26.0,1.6041180061920348
4822,274.92,1988,-72.0,26.0,2.4392063352370226
4823,2902.0,1988,-72.0,26.0,3.4626974081017172
4824,33.52,1988,-72.0,26.0,1.525304009958239
4825,554.12,1988,-72.0,26.0,2.7436038255486155
4826,528.4,1988,-72.0,26.0,2.7229628089424898
4827,1728.59,1988,-72.0,26.0,3.2376919962509008
4828,1171.38,1988,-72.0,26.0,3.0686978046639504
4829,100.85,1988,-72.0,26.0,2.003675902548784
4830,104.54,1988,-72.0,26.0,2.0192824957617317
4831,15.62,1988,-72.0,26.0,1.1936810295412814
4832,303.14,1988,-72.0,26.0,2.481643246275584
4833,264.61,1988,-72.0,26.0,2.4226062527870638
4834,65.48,1988,-72.0,26.0,1.816108670739904
4835,16.83,1988,-72.0,26.0,1.2260841159758238
4836,296.44,1988,-72.0,26.0,2.471936804594729
4837,251.96,1988,-72.0,26.0,2.401331599677835
4838,269.73,1988,-72.0,26.0,2.4309292523849697
4839,14.03,1988,-72.0,26.0,1.14705767102836
4840,28.97,1988,-72.0,26.0,1.4619484952037618
4841,89.06,1988,-72.0,26.0,1.949682690795204
4842,48.97,1988,-72.0,26.0,1.6899301040182182
4843,569.07,1988,-72.0,26.0,2.755165691252543
4844,151.56,1988,-72.0,26.0,2.1805845966029556
4845,101.24,1988,-72.0,26.0,2.005352136486217
4846,107.78,1988,-72.0,26.0,2.0325381792600066
4847,213.2,1988,-72.0,26.0,2.3287872003545345
4848,11.37,1988,-72.0,26.0,1.0557604646877348
4849,19.42,1988,-72.0,26.0,1.2882492255719862
4850,12.56,1988,-72.0,26.0,1.0989896394011773
4851,189.63,1988,-72.0,26.0,2.2779070450474252
4852,73.81,1988,-72.0,26.0,1.8681152053272172
4853,1606.34,1988,-72.0,26.0,3.205837474003545
4854,112.89,1988,-72.0,26.0,2.052655473039527
4855,133.64,1988,-72.0,26.0,2.1259364669660936
4856,56.75,1988,-72.0,26.0,1.7539658658651602
4857,280.77,1988,-72.0,26.0,2.4483507019959037
4858,180.9,1988,-72.0,26.0,2.257438566859814
4859,22.19,1988,-72.0,26.0,1.3461573022320084
4860,35.62,1988,-72.0,26.0,1.5516939151272247
4861,992.45,1988,-72.0,26.0,2.996708636068821
4862,126.01,1988,-72.0,26.0,2.100405011565889
4863,14.31,1988,-72.0,26.0,1.1556396337597763
4864,61.9,1988,-72.0,26.0,1.7916906490201179
4865,290.34,1988,-72.0,26.0,2.4629068724922676
4866,23.58,1988,-72.0,26.0,1.3725438007590702
4867,532.11,1988,-72.0,26.0,2.7260014207439482
4868,171.03,1988,-72.0,26.0,2.2330722957237943
4869,66.21,1988,-72.0,26.0,1.8209235878813175
4870,59.27,1988,-72.0,26.0,1.7728349272390183
4871,53.98,1988,-72.0,26.0,1.7322328802204978
4872,855.61,1988,-72.0,26.0,2.9322758517754135
4873,86.06,1988,-72.0,26.0,1.9348013417465366
4874,163.8,1988,-72.0,26.0,2.2143138974244
4875,48.61,1988,-72.0,26.0,1.686725621074542
4876,219.62,1988,-72.0,26.0,2.3416718872085176
4877,155.59,1988,-72.0,26.0,2.1919816808003296
4878,3686.0,1988,-72.0,26.0,3.566555330883055
4879,214.93,1988,-72.0,26.0,2.3322970386888855
4880,21.83,1988,-72.0,26.0,1.3390537357091392
4881,390.48,1990,-72.0,26.0,2.5915987946484647
4882,198.92,1990,-72.0,26.0,2.298678450560187
4883,129.25,1990,-72.0,26.0,2.11143055176598
4884,62.15,1990,-72.0,26.0,1.7934411329776636
4885,94.26,1990,-72.0,26.0,1.9743274354236169
4886,65.31,1990,-72.0,26.0,1.8149796837607568
4887,67.1,1990,-72.0,26.0,1.826722520168992
4888,243.49,1990,-72.0,26.0,2.3864811296820743
4889,75.15,1990,-72.0,26.0,1.875928984922927
4890,134.92,1990,-72.0,26.0,2.130076332517164
4891,45.86,1990,-72.0,26.0,1.66143405039392
4892,8270.54,1990,-72.0,26.0,3.9175338664284785
4893,12000.0,1955,23.98611,32.62361,4.079181246047625
4894,5500.0,1938,31.8,-92.75,3.7403626894942437
4895,5622.0,1996,37.25,-98.13333,3.749890841271422
4896,2100.0,1963,40.51667,-103.26667,3.322219294733919
4897,77.0,1964,40.51667,-103.26667,1.8864907251724818
4898,560.8,2010,34.38063,-114.16705,2.7488080049586023
4899,3630.0,1867,32.63333,-85.5,3.5599066250361124
4900,76000.0,1858,38.16667,-79.08333,4.880813592280791
4901,400000.0,1890,48.06667,35.08333,5.6020599913279625
4902,1000.0,1938,36.33333,-105.05,3.0
4903,37850.0,1966,-30.85,122.31667,4.578065883836092
4904,6200.0,1943,31.66,-96.97167,3.792391689498254
4905,442.26,2002,17.75793,53.99032,2.645677661583387
4906,256.3,1967,-31.61667,118.03333,2.4087486061842442
4907,136000.0,1876,36.3,-82.88333,5.133538908370218
4908,6400.0,1842,36.3,-82.88333,3.806179973983887
4909,395.0,1999,49.32222,1.36556,2.59659709562646
4910,22000000.0,1863,26.2,-107.83333,7.342422680822207
4911,2200.0,1959,34.613317,-113.398967,3.342422680822206
4912,48000.0,1904,44.31667,9.98333,4.681241237375588
4913,4120.0,1978,38.6,58.0,3.6148972160331345
4914,3200.0,1891,41.28333,-77.05,3.505149978319906
4915,2400.0,1962,-22.75,120.83333,3.380211241711606
4916,15.0,1867,-37.57083,143.82533,1.1760912590556813
4917,1250.0,1927,31.76667,-99.98333,3.0969100130080562
4918,42200.0,1892,-27.7,115.76667,4.625312450961673
4919,41000.0,1974,-7.53133,-46.04117,4.6127838567197355
4920,3354.0,1975,19.08833,99.01389,3.525563058270067
4921,22000.0,1932,-23.3,-69.88333,4.342422680822207
4922,9026.0,1918,-21.21667,-43.93333,3.955495329184127
4923,860.0,1960,45.05778,9.19556,2.934498451243568
4924,87.0,1950,46.1,12.35,1.9395192526186185
4925,12000.0,1855,-28.08333,-69.33333,4.079181246047625
4926,200000.0,1845,-35.3,144.56667,5.301029995663981
4927,11100.0,1994,30.78333,-103.46667,4.045322978786658
4928,8590.0,1938,30.83333,-97.5,3.9339931638312424
4929,25.9,2002,46.7,113.28333,1.413299764081252
4930,10400.0,1950,34.0,-101.5,4.017033339298781
4931,124.6,2000,-80.25,153.5,2.095518042323151
4932,33.8,2000,-80.25,153.5,1.5289167002776547
